species,decimalLongitude.new1,decimalLatitude.new1,States,Biome,Endemism,Inside_State,Inside_Biome,Inside_BR,catalogNumber,data_source,species_id,scientificName.new1,decimalLatitude,decimalLongitude,decimalLatitude.new,decimalLongitude.new,country,country.new,stateProvince.new,municipality.new,locality.new,year.new,family.new1,geo.check,geo.check1,Flagging,cult.check,loc.check1,recordedBy.new,identifiedBy.new,resol.orig,resolution.gazetteer1,Filters_ok,Country_Capital,Province_centroid,IdenticalLongLat,GBIFheadquarter,Biod_inst,Outside_coord,zero_coord,Duplicated,shore,open_sea,wrong_country,Checar_Local,Ano,Filtrador
Araucaria angustifolia,-50.0971984863281,-24.9178009033203,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,396184,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-24.9178009033203,-50.0971984863281,-24.9178009033203,-50.0971984863281,Brazil,brazil,parana,no.info,catanduva de fora,2014,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Engels, M.E.","Engels, M.E.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.853942,-29.3153,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,112351143,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.3153,-50.853942,-29.3153,-50.853942,Brazil,brazil,rio grande do sul,no.info,parque estadual do caracol  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Monsores, D.","Binck, A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.914353,-27.944669,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,112868686,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.944669,-49.914353,-27.944669,-49.914353,Brazil,brazil,santa catarina,no.info,urupema   state of santa catarina  brazil,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ben, P.","Ben, P.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.9906005859375,-26.4841995239258,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,232436,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.4841995239258,-51.9906005859375,-26.4841995239258,-51.9906005859375,Brazil,brazil,parana,no.info,rod  br 449  km 5 10,1998,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Hatschbach, G.","Hatschbach, G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.1925010681152,-25.4447002410889,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,342039,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.4447002410889,-49.1925010681152,-25.4447002410889,-49.1925010681152,Brazil,brazil,parana,no.info,"",2007,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Ribeiro, I.K.","Cordeiro, J.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-43.2075004577637,-22.9027996063232,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,405247,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-22.9027996063232,-43.2075004577637,-22.9027996063232,-43.2075004577637,Brazil,brazil,rio de janeiro,no.info,itapuacu,2012,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Forzza, R.C.","Andreata, R.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.2738990783691,-27.6341991424561,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,275792,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.6341991424561,-52.2738990783691,-27.6341991424561,-52.2738990783691,Brazil,brazil,rio grande do sul,no.info,parque l  malinowski,1993,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Butzke, A.","Butzke, A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.9317016601562,-28.2938995361328,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,348916,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.2938995361328,-49.9317016601562,-28.2938995361328,-49.9317016601562,Brazil,brazil,santa catarina,no.info,"",2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Verdi, M.","Verdi, M.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.287333,-25.397389,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,17875,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.397389,-49.287333,-25.397389,-49.287333,Brasil,brazil,parana,no.info,pilarzinho,2001,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ribas, O.S.","Ribas, O.S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.6356010437012,-25.5839004516602,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,89175,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.5839004516602,-49.6356010437012,-25.5839004516602,-49.6356010437012,Brasil,brazil,parana,no.info,proximo ao entrocamento da pr 423 com a br 277,2012,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Forzza, R.C.","Forzza, R.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.303679,-25.415302,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,113572033,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.415302,-49.303679,-25.415302,-49.303679,Brazil,brazil,parana,no.info,avenida manoel ribas  curitiba  pr  br,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Anahliv,"Friske, T.Q.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.71007,-26.146604,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,150679080,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.146604,-52.71007,-26.146604,-52.71007,Brazil,brazil,parana,no.info,pato branco  pr  brasil,2023,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Rehmanfredi,Rehmanfredi,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.334473,-25.400585,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,113753126,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.400585,-49.334473,-25.400585,-49.334473,Brazil,brazil,parana,no.info,santa felicidade,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Betinha,Betinha,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.0633010864258,-25.4416999816895,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,50592,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.4416999816895,-49.0633010864258,-25.4416999816895,-49.0633010864258,Brasil,brazil,parana,no.info,mananciais da serra,2005,Araucariaceae,ok_state,ok_state,Checar_local|duplicated,"",check_local.2state,"Reginato, M.","Reginato, M.",locality,state,TRUE,,"","",,"",,,duplicated,,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.1988983154297,-25.9281005859375,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,19198,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.9281005859375,-49.1988983154297,-25.9281005859375,-49.1988983154297,Brasil,brazil,parana,no.info,"",1991,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Cervi, A.C.","Cervi, A.C.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-53.76666,-26.03333,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,3385397,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.03333,-53.76666,-26.03333,-53.76666,Argentina,argentina,misiones,no.info,dpto  gral  m  belgrano  ruta nac  101  8 km al n de san antonio  monte de araucarias inta  borde,1995,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Guaglianone, R.",s.n.,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.267038,-25.422805,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,114326105,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.422805,-49.267038,-25.422805,-49.267038,Brazil,brazil,parana,no.info,avenida joao gualberto  curitiba  pr  br,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Anaarasz,"Friske, T.Q.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-57.49360612,-25.53489498,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,725206,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,,,-25.53489498,-57.49360612,Paraguay,paraguay,central,no.info,"",1984,Araucariaceae,ok_state_gazet,ok_state_gazet,Checar_local,"",check_municip.2state,"Little, E.L.","Little, E.L.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.980654,-25.211599,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,115287550,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.211599,-50.980654,-25.211599,-50.980654,Brazil,brazil,parana,no.info,da luz  prudentopolis   pr  84400 000  brasil,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Anju,Anju,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-45.319722,-22.581944,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,57302,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-22.581944,-45.319722,-22.581944,-45.319722,Brasil,brazil,minas gerais,no.info,fazenda boa esperanca pasto proximo a cachoeira boa esperanca,2011,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Akmeida, T.E.","Mota, N.F.O.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.8800010681152,-23.1800003051758,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,49661,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-23.1800003051758,-46.8800010681152,-23.1800003051758,-46.8800010681152,Brasil,brazil,sao paulo,no.info,reserva biologica municipal da serra do japi estrada da cascalheira  depois a direita no cidinho ate alem de propriedade particular,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Lombardi, J.A.","Lombardi, J.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.4069444,-28.2633333,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,3123,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.2633333,-52.4069444,-28.2633333,-52.4069444,Brasil,brazil,rio grande do sul,no.info,bosque lucas araujo,1984,Araucariaceae,ok_state,ok_state,Checar_local|duplicated,"",check_local.2state,"Lazzarini, V.M.","Severo, B.M.A.",locality,state,TRUE,,"","",,"",,,duplicated,,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.4951,-26.644358,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,116953952,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.644358,-51.4951,-26.644358,-51.4951,Brazil,brazil,santa catarina,no.info,agua doce  br sc  br,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Muller, E.S.","Werneck, C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.918,-27.947,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,123625585,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.947,-49.918,-27.947,-49.918,Brazil,brazil,santa catarina,no.info,urupema   state of santa catarina  brazil,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ben, P.","Ben, P.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.155,-27.901388,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,71823,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.901388,-51.155,-27.901388,-51.155,Brasil,brazil,santa catarina,no.info,"",2006,Araucariaceae,ok_country,ok_country,Checar_local,"",check_municip.2state,"Guarino, E.S.G.","Guarino, E.S.G.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.803611,-27.988888,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,67078,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.988888,-50.803611,-27.988888,-50.803611,Brasil,brazil,santa catarina,no.info,fazenda gateados,2005,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Pereira-Silva, G.",s.n.,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.159166,-25.321944,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,75656,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.321944,-49.159166,-25.321944,-49.159166,Brasil,brazil,parana,no.info,campos experimentais da embrapa florestas,2011,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Machio-Cnpflorestas, W.","Machio, W.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.915936,-27.946456,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,130016588,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.946456,-49.915936,-27.946456,-49.915936,Brazil,brazil,santa catarina,no.info,rppn papagaio de altitude  urupema   estado santa catarina  brasil,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Orozco, L.I.","Orozco, L.I.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.167777,-25.322777,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,91053,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.322777,-49.167777,-25.322777,-49.167777,Brasil,brazil,parana,no.info,embrapa florestas,2015,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Wendling, I.","Wendling, I.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.163055,-25.325,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,91054,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.325,-49.163055,-25.325,-49.163055,Brasil,brazil,parana,no.info,embrapa florestas,2015,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Wendling, I.","Wendling, I.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.584400177002,-27.2828006744385,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,92044,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.2828006744385,-50.584400177002,-27.2828006744385,-50.584400177002,Brasil,brazil,santa catarina,no.info,centro da cidade de curitibanos,2014,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Santos-Ctbs, V.","Scipioni, M.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.3044444,-26.2555556,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,10617,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.2555556,-49.3044444,-26.2555556,-49.3044444,Brasil,brazil,santa catarina,no.info,estrada alberto torres   apa rio vermelho/humbold,2010,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Dreveck, S.","Dreveck, S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.0680999755859,-28.9710998535156,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,10819,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.9710998535156,-51.0680999755859,-28.9710998535156,-51.0680999755859,Brasil,brazil,rio grande do sul,no.info,bairro francisco doncatto,2010,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Wasum, R.","Wasum, R.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-48.6380996704102,-26.2432994842529,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,2262,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.2432994842529,-48.6380996704102,-26.2432994842529,-48.6380996704102,Brasil,brazil,santa catarina,no.info,ilha das flores,2006,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Mehlhaff, B.","Mehlhaff, B.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.3222007751465,-26.1063995361328,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,5982,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.1063995361328,-50.3222007751465,-26.1063995361328,-50.3222007751465,Brasil,brazil,santa catarina,no.info,flona,2003,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Esemann-Quadros, K.","Esemann-Quadros, K.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-45.31,-23.2217,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,46142,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-23.2217,-45.31,-23.2217,-45.31,Brasil,brazil,sao paulo,no.info,estrada do bairro puruba,2005,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Pilla, M.A.C.","Pilla, M.A.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.251358,-24.238353,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,37993,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-24.238353,-51.251358,-24.238353,-51.251358,Brasil,brazil,parana,no.info,riacho rural  rio tibagi,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Schoarize, M.M.R.","Milaneze-Gutierre, M.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.9385986328125,-23.4253005981445,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,4783,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-23.4253005981445,-51.9385986328125,-23.4253005981445,-51.9385986328125,Brasil,brazil,parana,no.info,campus universitario  proximo ao bloco h 78,1991,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Kokubo, N.T.",s.n.,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.6596984863281,-25.6956005096436,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,34178,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.6956005096436,-51.6596984863281,-25.6956005096436,-51.6596984863281,Brasil,brazil,parana,no.info,distrito de faxinal do ceu   jardim botanica de faxinal do ceu,2018,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Milaneze-Gutierre, M.A.","Milaneze-Gutierre, M.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.5297012329102,-25.0428009033203,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,26551,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.0428009033203,-51.5297012329102,-25.0428009033203,-51.5297012329102,Brasil,brazil,parana,no.info,sitio nossa senhora aparecida,2013,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Gusso, I.A.",s.n.,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.308417,-24.143083,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,42995,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-24.143083,-50.308417,-24.143083,-50.308417,Brasil,brazil,parana,no.info,fazenda california de henrique sato,2005,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Estevan, D.A.","Estevan, D.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.769167,-28.260556,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,45714,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.260556,-49.769167,-28.260556,-49.769167,Brasil,brazil,santa catarina,no.info,620739 s 6873322 o,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Verdi, M.","Verdi, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.304444,-26.255556,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,50867,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.255556,-49.304444,-26.255556,-49.304444,Brasil,brazil,santa catarina,no.info,estrada alberto torres   apa rio vermelho/humbold,2010,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Dreveck, S.","Dreveck, S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.197044,-23.327183,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,55488,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-23.327183,-51.197044,-23.327183,-51.197044,Brasil,brazil,parana,no.info,campus universitario perobal,2017,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Silva, W.J.","Oliveira, G.M.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.215917,-23.325694,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,55739,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-23.325694,-51.215917,-23.325694,-51.215917,Brasil,brazil,parana,no.info,campus da universidade estadual de londrina  entre o ru e o calcadao,2018,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Silva, W.J.","Silva, W.J.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.2242012023926,-25.2917003631592,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,31292,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.2917003631592,-49.2242012023926,-25.2917003631592,-49.2242012023926,Brasil,brazil,parana,no.info,"",2000,Araucariaceae,ok_state,ok_state,Checar_local|duplicated,"",check_municip.2state,"Maschio, W.",s.n.,municipality,state,TRUE,,"","",,"",,,duplicated,,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.097033,-32.030608,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,142118792,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-32.030608,-52.097033,-32.030608,-52.097033,Brazil,brazil,rio grande do sul,no.info,praca xavier ferreira  rio grande  rs  br,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Monsores, D.","Monsores, D.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-48.680833,-28.104722,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,13291,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.104722,-48.680833,-28.104722,-48.680833,Brasil,brazil,santa catarina,no.info,comunidade quilombola  aldeia,2014,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Avila, J.V.C.","Zank, S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-45.28,-22.508889,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,47664,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-22.508889,-45.28,-22.508889,-45.28,Brasil,brazil,minas gerais,no.info,fazendas bartira,2013,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ivanauskas, N.M.","Ivanauskas, N.M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-45.482778,-22.689722,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,55292,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-22.689722,-45.482778,-22.689722,-45.482778,Brasil,brazil,sao paulo,no.info,parque estadual de campos do jordao,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ivanauskas, N.M.","Ivanauskas, N.M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.09,-22.75,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.75,-46.09,-22.75,-46.09,Brazil,brazil,"",no.info,"",2022,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
