catalogNumber,data_source,species_id,species,scientificName.new1,decimalLatitude,decimalLongitude,decimalLatitude.new,decimalLongitude.new,decimalLatitude.new1,decimalLongitude.new1,country,country.new,stateProvince.new,municipality.new,locality.new,year.new,family.new1,geo.check,geo.check1,cult.check,loc.check1,recordedBy.new,identifiedBy.new,resol.orig,resolution.gazetteer1
60464746,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.742867,-45.596356,-22.742867,-45.596356,-22.742867,-45.596356,Brazil,brazil,sao paulo,no.info,campos do jordao,2018,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Marques, J.","Marques, J.",locality,county
165983195,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.76457,-45.5471,-22.76457,-45.5471,-22.76457,-45.5471,Brazil,brazil,sao paulo,no.info,campos do jordao   state of sao paulo  12460 000  brazil,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Dominguez, Y.","Dominguez, Y.",locality,state
24634227,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.223316,-51.167412,-28.223316,-51.167412,-28.223316,-51.167412,Brazil,brazil,rio grande do sul,no.info,muitos capoes   rs  brasil,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Gasperin, E.L.F.","Gasperin, E.L.F.",locality,state
63486137,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.356105,-44.73475,-22.356105,-44.73475,-22.356105,-44.73475,Brazil,brazil,minas gerais,no.info,br 485  itamonte  mg  br,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Boerekamps, J.-P.","Boerekamps, J.-P.",locality,state
64230028,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.356078,-44.734828,-22.356078,-44.734828,-22.356078,-44.734828,Brazil,brazil,minas gerais,no.info,itamonte   minas gerais  37466 000  brazilie,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Vogels, R.","Vogels, R.",locality,state
82231580,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.950115,-49.934046,-27.950115,-49.934046,-27.950115,-49.934046,Brazil,brazil,santa catarina,no.info,urupema   sc  brasil,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Wenoli, N.","Wenoli, N.",locality,state
177,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,5.055659,-75.495525,5.055659,-75.495525,5.055659,-75.495525,Colombia,colombia,caldas,no.info,universidad de caldas  jardin botanico,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Gomez-Arias, V.C.","Gomez-Arias, V.C.",locality,state
101188483,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-20.273678,-41.266858,-20.273678,-41.266858,-20.273678,-41.266858,Brazil,brazil,espirito santo,no.info,br 262  conceicao do castelo  es  br,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Silverio, A.","Silverio, A.",locality,state
21325856,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-15.385398,-39.571312,-15.385398,-39.571312,-15.385398,-39.571312,Brazil,brazil,bahia,no.info,camacan   state of bahia  45880 000  brazil,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Dombroskie, J.J.",Maycon,locality,state
73712374,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-30.072253,-51.122528,-30.072253,-51.122528,-30.072253,-51.122528,Brazil,brazil,rio grande do sul,no.info,universidade federal do rio grande do sul   campus do vale  porto alegre  rs  br,2018,Araucariaceae,ok_state,ok_state,,check_local.2state,"Severgnini, M.","Severgnini, M.",locality,state
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,43.761776,39.74251,43.761776,39.74251,43.761776,39.74251,Russian Federation,russia,,no.info,sochi dendrarium,2018,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
102043882,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.353329,-54.072142,-29.353329,-54.072142,-29.353329,-54.072142,Brazil,brazil,rio grande do sul,no.info,quevedos  rs  98140 000  brasil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Nascimento, J.C.","Nascimento, J.C.",locality,state
122414336,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.437238,-49.269973,-25.437238,-49.269973,-25.437238,-49.269973,Brazil,brazil,parana,no.info,curitiba  pr  brasil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Magalhaes, I.","Magalhaes, I.",locality,state
18584314,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.183333,-50.633333,-28.183333,-50.633333,-28.183333,-50.633333,Brazil,brazil,santa catarina,no.info,fazenda pae joao  capao alto   sc  88548 000  brasil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Just, J.G.","Just, J.G.",locality,state
241513,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-0.2975,-78.5475,-0.2975,-78.5475,-0.2975,-78.5475,Ecuador,ecuador,pichincha,quitumbe,conjunto habitacional quitumbe,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Penafiel, M.","Palacios, W.",locality,state
241518,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-0.219444,-78.511944,-0.219444,-78.511944,-0.219444,-78.511944,Ecuador,ecuador,pichincha,centro historico,colectada en  la plaza grande,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Penafiel, M.","Palacios, W.",locality,state
241517,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-0.219444,-78.511944,-0.219444,-78.511944,-0.219444,-78.511944,Ecuador,ecuador,pichincha,centro historico,centro cultural metropolitano,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Penafiel, M.","Palacios, W.",locality,state
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.39,-50.88,-29.39,-50.88,-29.39,-50.88,Brazil,brazil,,no.info,,2017,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
100634387,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.480646,-50.174486,-29.480646,-50.174486,-29.480646,-50.174486,Brazil,brazil,rio grande do sul,no.info,95400 000  sao francisco de paula   rs  brasilien,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,Vanessa_braziliensis,"Arroyo, F.",locality,state
165981363,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.684773,-45.47377,-22.684773,-45.47377,-22.684773,-45.47377,Brazil,brazil,sao paulo,no.info,campos do jordao   state of sao paulo  12460 000  brazil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Dominguez, Y.","Dominguez, Y.",locality,state
165981448,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.698413,-45.510527,-22.698413,-45.510527,-22.698413,-45.510527,Brazil,brazil,sao paulo,no.info,campos do jordao   state of sao paulo  12460 000  brazil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Dominguez, Y.","Dominguez, Y.",locality,state
268017,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,33.789845,-84.372635,33.789845,-84.372635,33.789845,-84.372635,United States of America,united states,georgia,no.info,atlanta botanical garden  1345 piedmont ave ne  atlanta  ga 30309  atlanta botanical garden accesion number  abg 2016 4315  collected in the greenhouses,2017,Araucariaceae,ok_country,ok_country,,check_local.2country,"Endara, L.",s.n.,locality,country
23043,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.154056,-53.845611,-25.154056,-53.845611,-25.154056,-53.845611,Brazil,brazil,parana,ceu azul,parque nacional do iguacu   posto de,2017,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Caxambu, M.G.","Caxambu, M.G.",locality,county
23291920,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.8598,-53.9595,-25.8598,-53.9595,-25.8598,-53.9595,Argentina,argentina,misiones,no.info,bio reserva karadya  general manuel belgrano department  misiones province  argentina,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Woodall, P.","Arroyo, F.",locality,state
FURB55779,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.280556,-49.324722,-26.280556,-49.324722,-26.280556,-49.324722,Brazil,brazil,santa catarina,sao bento do sul,rio vermelho  rio vermelho  proximo a lagoa de captacao de agua do samae,2017,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Schwirkowski, P.","Schwirkowski, P.",locality,county
FURB55780,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.293889,-49.388889,-26.293889,-49.388889,-26.293889,-49.388889,Brazil,brazil,santa catarina,sao bento do sul,serra alta  em caiva  atras da implantec,2017,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Schwirkowski, P.","Schwirkowski, P.",locality,county
65200739,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.440278,-49.236667,-25.440278,-49.236667,-25.440278,-49.236667,Brazil,brazil,parana,no.info,cristo rei  curitiba   state of parana  82590 300  brasilien,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,薛映月,薛映月,locality,state
7099305,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.440696,-49.239196,-25.440696,-49.239196,-25.440696,-49.239196,Brazil,brazil,parana,no.info,rua engenheiro ostoja roguski  262 306   jardim botanico curitiba   pr 80210 390,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Castro, P.G.A.","Castro, P.G.A.",locality,state
73361203,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.689894,-45.481167,-22.689894,-45.481167,-22.689894,-45.481167,Brazil,brazil,sao paulo,no.info,campos do jordao   sp  12460 000  brasil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Garcia, R.","Garcia, R.",locality,state
93008715,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.68988,-45.481178,-22.68988,-45.481178,-22.68988,-45.481178,Brazil,brazil,sao paulo,no.info,av  pedro paulo  s/n  campos do jordao   sp  12460 000  brasil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Garcia, R.","Garcia, R.",locality,state
55779,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.280556,-49.324722,-26.280556,-49.324722,-26.280556,-49.324722,Brazil,brazil,santa catarina,sao bento do sul,rio vermelho  rio vermelho  proximo a lagoa de captacao de agua do samae,2017,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Schwirkowski, P.","Schwirkowski, P.",locality,county
55780,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.293889,-49.388889,-26.293889,-49.388889,-26.293889,-49.388889,Brazil,brazil,santa catarina,sao bento do sul,serra alta  em caiva  atras da implantec,2017,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Schwirkowski, P.","Schwirkowski, P.",locality,county
11447302,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.392658,-49.282962,-25.392658,-49.282962,-25.392658,-49.282962,Brazil,brazil,parana,no.info,pilarzinho  curitiba   pr  81020 430  brasil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,Lucianoh,"Mazon, K.T.",locality,state
27378084,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.364475,-44.724764,-22.364475,-44.724764,-22.364475,-44.724764,Brazil,brazil,rio de janeiro,no.info,resende   state of rio de janeiro  brazil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Longo, M.","Longo, M.",locality,state
59665184,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.121969,-49.461885,-26.121969,-49.461885,-26.121969,-49.461885,Brazil,brazil,parana,no.info,pien   estado de parana  83860 000  brasil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Osvaldo Iii, G.","Osvaldo Iii, G.",locality,state
30527,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-20.383889,-43.493611,-20.383889,-43.493611,-20.383889,-43.493611,Brazil,brazil,minas gerais,ouro preto,morro da queimada,2017,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Urriago, L.M.","Messias, M.C.T.B.",locality,county
HUEM000016014,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,0,0,-25.78570949,-51.63235947,-25.78570949,-51.63235947,Brazil,brazil,parana,pinhao,distrito de faxinal do ceu   jardim botanico de faxinal do ceu,2017,Araucariaceae,ok_county_gazet,ok_county_gazet,,check_local.2municip.,"Souza, M.C.","Souza, M.C.",locality,county
94927,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-30.051692,-51.178068,-30.051692,-51.178068,-30.051692,-51.178068,Brazil,brazil,rio grande do sul,porto alegre,jardim botanico  colecao viva de gimnospermas,2017,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Senna, R.M.","Senna, R.M.",locality,county
415405,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.442778,-49.238333,-25.442778,-49.238333,-25.442778,-49.238333,Brazil,brazil,parana,curitiba,jardim botanico municipal,2017,Araucariaceae,ok_county,ok_county,,ok_same_resolution,"Barboza, M.L.","Barboza, E.",locality,locality
55488,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.327183,-51.197044,-23.327183,-51.197044,-23.327183,-51.197044,Brazil,brazil,parana,londrina,campus universitario perobal,2017,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Silva, W.J.","Oliveira, G.M.C.",locality,county
10557437,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.559549,-49.372559,-26.559549,-49.372559,-26.559549,-49.372559,Brazil,brazil,santa catarina,no.info,rio dos cedros   state of santa catarina  brasil,2017,Araucariaceae,ok_state,ok_state,,check_local.2state,"Orozco, L.I.","Orozco, L.I.",locality,state
1336366945,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,28.694973,-17.782059,28.694973,-17.782059,28.694973,-17.782059,Spain,spain,,no.info,las nieves  la palma,2017,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
220268282,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,28.694973,-17.782059,28.694973,-17.782059,28.694973,-17.782059,Spain,spain,,no.info,las nieves  la palma,2017,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
143727369,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.631543,-54.099993,-26.631543,-54.099993,-26.631543,-54.099993,Argentina,argentina,misiones,no.info,san pedro,2016,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Gibson, T.","Gibson, T.",locality,county
8023601,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.983276,-53.539124,-26.983276,-53.539124,-26.983276,-53.539124,Brazil,brazil,santa catarina,no.info,ipora do oeste  sc  89899 000  brazil,2016,Araucariaceae,ok_state,ok_state,,check_local.2state,"Wickert, J.","Wickert, J.",locality,state
-1589878896,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,51.021103,13.599063,51.021103,13.599063,51.021103,13.599063,Germany,germany,,no.info,tk25 blatt 4947/4   freital / wurgwitz / pesterwitz,2016,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
164315379,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.346892,-44.723529,-22.346892,-44.723529,-22.346892,-44.723529,Brazil,brazil,minas gerais,no.info,itamonte   state of minas gerais  37466 000  brazil,2016,Araucariaceae,ok_state,ok_state,,check_local.2state,"Dominguez, Y.","Dominguez, Y.",locality,state
19605605,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.630718,-54.100076,-26.630718,-54.100076,-26.630718,-54.100076,Argentina,argentina,misiones,no.info,san pedro department  misiones province  argentina,2016,Araucariaceae,ok_state,ok_state,,check_local.2state,"Bell, D.","Bell, D.",locality,state
9398825,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.185328,-49.972933,-25.185328,-49.972933,-25.185328,-49.972933,Brazil,brazil,parana,no.info,peri pereira costa  setor cercadinho   distrito de itaiacoca  ponta grossa   pr  84110 000  brazilie,2016,Araucariaceae,ok_state,ok_state,,check_local.2state,"Weyn, M.","Weyn, M.",locality,state
12638753,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.468886,-49.459488,-25.468886,-49.459488,-25.468886,-49.459488,Brazil,brazil,parana,no.info,ferraria  campo largo   pr  brasil,2016,Araucariaceae,ok_state,ok_state,,check_local.2state,Evandro,Evandro,locality,state
ICN00028612,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.826944,-51.240556,-27.826944,-51.240556,-27.826944,-51.240556,Brazil,brazil,rio grande do sul,pinhal da serra,proximidades do assentamento nova esmeralda  antes da serra dos gregorios  propriedade do sr  nenzo e sra  neusa,2016,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Kohler, M.","Kohler, M.",locality,county
185671,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.826944,-51.240556,-27.826944,-51.240556,-27.826944,-51.240556,Brazil,brazil,rio grande sul,pinhal da serra,proximidades do assentamento nova esmeralda  antes da serra dos gregorios  propriedade do sr  nenzo e sra  neusa,2016,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Kohler, M.","Kohler, M.",locality,county
12941493,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.334653,-49.378738,-26.334653,-49.378738,-26.334653,-49.378738,Brazil,brazil,santa catarina,no.info,sao bento do sul   sc  brasil,2016,Araucariaceae,ok_state,ok_state,,check_local.2state,"Wisnik, N.","Wisnik, N.",locality,state
ICN00028609,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.546111,-51.400556,-26.546111,-51.400556,-26.546111,-51.400556,Brazil,brazil,parana,general carneiro,proximidades do rio jangadai  entre general vitorino e porto uniao,2016,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Kohler, M.","Kohler, M.",locality,county
8461211,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.284212,-49.354992,-26.284212,-49.354992,-26.284212,-49.354992,Brazil,brazil,santa catarina,no.info,sao bento do sul   sc  brasil,2016,Araucariaceae,ok_state,ok_state,,check_local.2state,"Wisnik, N.","Wisnik, N.",locality,state
