"","record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","class","order","infraspecificEpithet","continentOcean","maximumElevationInMeters","minimumElevationInMeters","fieldNumber","individualCount","typeStatus","preparationType","relationshipType","relatedCatalogItem","previousCatalogNumber"
"572","572","2023-08-25 11:06:00-03","NY","NY","424113","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","M. H. Nee","C. Gay",NA,"1828","08","01","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"NY00424113",NA,NA,"2008",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=329417' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"573","573","2023-08-25 11:06:00-03","NY","NY","743494","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","H. Zeballos; R. Zeballos","R. Zeballos","1017","1998","10","01","Bolivia","La Paz","Pedro Domingo Murillo (Prov.)","Predios de la Alcadía Municipal de la ciud de La Paz, Calle Mercado, entre Calles Colón y Ayacucho.","-68.13","-16.5",NA,NA,"NY00743494",NA,NA,"2006",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=922458' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"574","574","2023-08-25 11:06:00-03","NY","NY","822844","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"J. C. Lindeman","2836","1966","11","05","Brazil","Paraná",NA,"Pinhal, just N of Campo Novo.",NA,NA,NA,NA,"NY00822844",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928404' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"575","575","2023-08-25 11:06:00-03","NY","NY","424104","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. Reitz","R. Reitz","7188","1958","09","20","Brazil","Santa Catarina","Lauro Müller Mun.","Pinhal da Companhia, Lauro Müller-Uruçanga","-49.3967","-28.3931",NA,NA,"NY00424104",NA,NA,"1961",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402560' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","300","300",NA,NA,NA,"sheet",NA,NA,NA
"576","576","2023-08-25 11:06:00-03","NY","NY","424102","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. Reitz","R. Reitz","13227","1962","07","14","Brazil","Santa Catarina","Lages Mun.","Alto da Serra, Encruzilhada, Lajes","-50.3258","-27.8161",NA,NA,"NY00424102",NA,NA,"1965",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402562' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","900","900",NA,NA,NA,"sheet",NA,NA,NA
"577","577","2023-08-25 11:06:00-03","NY","NY","424095","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","L. B. Smith","L. B. Smith","7635","1956","11","16","Brazil","Santa Catarina","Bom Retiro Mun.","Riozinho","-49.4892","-27.7972",NA,NA,"NY00424095",NA,NA,NA,NA,NA,"Sample removed by Shana Weber, 1992 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402569' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","1000","1000",NA,NA,NA,"sheet",NA,NA,NA
"578","578","2023-08-25 11:06:00-03","NY","NY","424097","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. Reitz","R. Reitz","6916","1958","08","02","Brazil","Santa Catarina","Rio do Sul Mun.","Alto Matador, Rio do Sul","-49.563988","-27.247405",NA,NA,"NY00424097",NA,NA,"1959",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402559' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","800","800",NA,NA,NA,"sheet",NA,NA,NA
"579","579","2023-08-25 11:06:00-03","NY","NY","424098","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. Reitz","R. M. Klein","5460","1964","08","25","Brazil","Santa Catarina","Catanduvas Mun.","Catanduvas","-51.6617","-27.0708",NA,NA,"NY00424098",NA,NA,"1965",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402565' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","900","900",NA,NA,NA,"sheet",NA,NA,NA
"580","580","2023-08-25 11:06:00-03","NY","NY","424106","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. R. Mill","G. Guala","1430","1990","05","22","Brazil","Santa Catarina","Caçador Mun.","Caçador. Floresta Nacional de Caçador, at the headquarters along SC-302","-51","-27",NA,NA,"NY00424106",NA,NA,"2004",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402576' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"581","581","2023-08-25 11:06:00-03","NY","NY","424096","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. Reitz","R. M. Klein","2998","1962","09","14","Brazil","Santa Catarina","Santa Cecília Mun.","Rio Correntes, Santa Cecilia","-50.4267","-26.9608",NA,NA,"NY00424096",NA,NA,"1965",NA,NA,"Nesta excicata só masc. Typus novae formae. Isotypus <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","1000","1000",NA,NA,NA,"sheet",NA,NA,NA
"582","582","2023-08-25 11:06:00-03","NY","NY","02711503","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"R. M. Klein","2998","1962","09","14","Brazil","Santa Catarina","Santa Cecília Mun.","Rio Correntes, Santa Cecilia","-50.4267","-26.9608",NA,NA,"NY02711503",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3014233' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","1000","1000",NA,NA,NA,"sheet",NA,NA,NA
"583","583","2023-08-25 11:06:00-03","NY","NY","1085763","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"G. G. Hatschbach","68727","1998","11","16","Brazil","Paraná","Palmas Mun.","Rodavia BR-449, Km. 5-10","-51.9906","-26.4844",NA,NA,"NY01085763",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1252659' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"packeted",NA,NA,NA
"584","584","2023-08-25 11:06:00-03","NY","NY","424110","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. Reitz","R. Reitz","13089","1962","07","11","Brazil","Santa Catarina","Canoinhas Mun.","Horto Florestal I.N.P., Canoinhas","-50.3897","-26.1772",NA,NA,"NY00424110",NA,NA,"1965",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402564' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","750","750",NA,NA,NA,"separate fruit",NA,NA,NA
"585","585","2023-08-25 11:06:00-03","NY","NY","424100","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. Reitz","R. Reitz","13089","1962","07","11","Brazil","Santa Catarina","Canoinhas Mun.","Horto Florestal I.N.P., Canoinhas","-50.3897","-26.1772",NA,NA,"NY00424100",NA,NA,"1965",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402563' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","750","750",NA,NA,NA,"sheet",NA,NA,NA
"586","586","2023-08-25 11:06:00-03","NY","NY","424108","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. Reitz","R. Reitz","13093","1962","07","11","Brazil","Santa Catarina","Canoinhas Mun.","Serra do Lucindo, Canoinhas","-50.3897","-26.1772",NA,NA,"NY00424108",NA,NA,"1965",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402566' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","750","750",NA,NA,NA,"sheet",NA,NA,NA
"587","587","2023-08-25 11:06:00-03","NY","NY","424111","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","M. H. Nee","H. N. Whitford","116","1918","08","31","Brazil","Santa Catarina","Três Barras Mun.","Tres Barras","-50.3219","-26.1067",NA,NA,"NY00424111",NA,NA,"2008",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=329415' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"588","588","2023-08-25 11:06:00-03","NY","NY","424103","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","A. C. Cervi","A. C. Cervi","3216","1991","05","28","Brazil","Paraná","Tijucas do Sul Mun.",NA,"-49.1989","-25.9283",NA,NA,"NY00424103",NA,NA,"1991",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402567' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"589","589","2023-08-25 11:06:00-03","NY","NY","424101","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"A. H. Gentry","49828","1985","01","24","Brazil","Paraná","Morretes Mun.","Rio do Cedro. Forest off Rio Nunes-Guaraqueçaba road","-48.8342","-25.4769",NA,NA,"NY00424101",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402575' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","40","40",NA,NA,NA,"sheet",NA,NA,NA
"590","590","2023-08-25 11:06:00-03","NY","NY","424114","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","M. H. Nee","P. K. H. Dusén","17096","1915","07","09","Brazil","Paraná","Irati Mun.","Iratí","-50.6508","-25.4672",NA,NA,"NY00424114",NA,NA,"2008",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=329414' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"591","591","2023-08-25 11:06:00-03","NY","NY","424107","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","G. G. Hatschbach","G. G. Hatschbach","39867","1977","03","29","Brazil","Paraná","Catanduvas Mun.","Ibema","-53.1567","-25.2033",NA,NA,"NY00424107",NA,NA,"1977",NA,NA,"Sample removed by Shana Weber, 1992 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402570' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"592","592","2023-08-25 11:06:00-03","NY","NY","424105","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. R. Mill","F. C. Hoehne","29555","1932","05","13","Brazil","São Paulo","São Paulo Mun.","Jardim Botânico","-46.618358","-23.646109",NA,NA,"NY00424105",NA,NA,"2004",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402568' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"593","593","2023-08-25 11:06:00-03","NY","NY","424099","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","R. R. Mill; M.-L. Kranitz","J. R. Pirani","1369","1985","11","20","Brazil","São Paulo","Campos do Jordao Mun.","Campos de Jordao, Parque Estadual. Caminho para Sao José dos Alpes","-45.59","-22.73",NA,NA,"NY00424099",NA,NA,"2004",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402574' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","2000","2000",NA,NA,NA,"sheet",NA,NA,NA
"594","594","2023-08-25 11:06:00-03","NY","NY","424109","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"J. R. Pirani","1369","1985","11","20","Brazil","São Paulo","Campos do Jordao Mun.","Campos de Jordao, Parque Estadual. Caminho para Sao José dos Alpes","-45.59","-22.73",NA,NA,"NY00424109",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402577' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America","2000","2000",NA,NA,NA,"separate fruit",NA,NA,NA
"595","595","2023-08-25 11:06:00-03","NY","NY","02710967","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"D. R. Hunt","6430","1966","07","24","Brazil","Rio de Janeiro","Itatiaia Mun.","Parque Nacional","-44.5631","-22.4961",NA,NA,"NY02710967",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997392' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"596","596","2023-08-25 11:06:00-03","NY","NY","424116","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","M. H. Nee","J. N. Rose","20427","1915","07","26","Brazil","Rio de Janeiro","Itatiaia Mun.","Vicinity of Itatiaia","-44.5631","-22.4961",NA,NA,"NY00424116",NA,NA,"2008",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=329418' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"597","597","2023-08-25 11:06:00-03","NY","NY","02710968","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"H. S. Irwin","2009","1958","10","31","Brazil","Minas Gerais","Viçosa Mun.","State Agricultural School, Viçosa","-42.868031","-20.7613428",NA,NA,"NY02710968",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997396' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Araucariales",NA,"South America",NA,NA,NA,NA,NA,"sheet",NA,NA,NA
"598","598","2023-05-25 15:44:49-03","IPA","IPA","8803","S","Plantae","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Pickel, B.","5714","1940","10","30","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0008803","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","599","2023-05-25 15:44:49-03","IPA","IPA","8805","S","Plantae","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Koscinski, M.","s.n.","1940","04","02","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0008805","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","600","2023-05-25 15:44:49-03","IPA","IPA","8804","S","Plantae","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Pickel, B.","Koscinski, M.","1940",NA,NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal, na mata.","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0008804","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","601","2023-05-25 15:44:49-03","IPA","IPA","2660","S","Plantae","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Pickel, B.","Teixeira, B.P.","s.n.","1926","08",NA,"Brasil","Pernambuco","São Lourenço da Mata","Tapera","-35.0182991027832","-8.00222015380859",NA,NA,"IPA0002660","21764","auto","1939","09",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","602","2023-03-06 17:27:13-03","UFSC","CTBS","1019","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","110","2014","02","22","Brasil","Santa Catarina","Curitibanos","Centro da cidade de Curitibanos","-50.580564","-27.283825","50°34'50.03W","27°17'1.77S",NA,NA,NA,NA,NA,NA,"Árvore macho abatida, madeira na xiloteca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","603","2023-03-06 17:27:13-03","UFSC","CTBS","1020","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","111","2014","02","22","Brasil","Santa Catarina","Curitibanos","Centro da cidade de Curitibanos","-50.580564","-27.283825","50°34'50.03W","27°17'1.77S",NA,NA,NA,NA,NA,NA,"Árvore fêmea abatida, madeira na xiloteca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
